index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
5325,640,480,256,520.2626,77.1952,0.0000,255.0000,69.5225,28096,1.0000
5326,640,480,256,438.1825,116.2048,0.0000,255.0000,76.4451,35450,1.0000
5327,640,480,256,692.7751,99.9721,0.0000,255.0000,69.1632,35167,1.0000
5328,640,480,225,525.3511,80.0730,0.0000,227.0000,55.3981,30686,1.0000
5329,640,480,256,434.4323,110.7594,0.0000,255.0000,74.0805,35424,1.0000
5330,640,480,228,517.1924,80.6799,0.0000,231.0000,55.0954,30426,1.0000
5331,640,480,256,457.6032,108.0777,0.0000,255.0000,73.6979,35342,1.0000
5332,640,480,256,409.0233,90.2862,0.0000,255.0000,88.8678,32360,1.0000
5333,640,480,256,453.0393,104.9405,0.0000,255.0000,72.6142,38241,1.0000
5334,640,480,232,570.6430,76.2532,0.0000,235.0000,53.5156,32425,1.0000
5335,640,480,256,671.9958,98.2697,0.0000,255.0000,67.8862,34266,1.0000
5336,640,480,256,417.6008,106.9772,0.0000,255.0000,73.0102,35787,1.0000
5337,640,480,225,513.5211,77.6204,0.0000,225.0000,53.9212,30153,1.0000
5338,640,480,235,425.2405,61.9050,0.0000,237.0000,55.7765,24489,1.0000
5339,640,480,256,692.1727,95.8409,0.0000,255.0000,66.8511,34507,1.0000
5340,640,480,256,417.5932,105.8676,0.0000,255.0000,72.6423,36188,1.0000
5341,640,480,225,507.1751,77.1446,0.0000,224.0000,53.3553,30509,1.0000
5342,640,480,256,653.1272,95.0794,0.0000,255.0000,66.1376,34811,1.0000
5343,640,480,256,425.7514,105.0483,0.0000,255.0000,71.9409,36867,1.0000
5344,640,480,256,632.6460,94.2389,0.0000,255.0000,66.2589,34386,1.0000
5345,640,480,256,495.0549,74.9933,0.0000,255.0000,70.1174,27171,1.0000
5346,640,480,256,607.6700,96.9011,0.0000,255.0000,66.8938,33678,1.0000
5347,640,480,256,350.0271,107.7794,0.0000,255.0000,73.1888,35257,1.0000
5348,640,480,256,533.3099,97.3744,0.0000,255.0000,66.7743,32539,1.0000
5349,640,480,256,305.9859,108.2447,0.0000,255.0000,72.9955,33847,1.0000
5350,640,480,256,343.6177,106.0874,0.0000,255.0000,71.9840,34586,1.0000
5351,640,480,256,574.5748,96.0703,0.0000,255.0000,66.2022,33370,1.0000
5352,640,480,256,353.9800,106.0191,0.0000,255.0000,71.9121,34836,1.0000
5353,640,480,224,432.4072,76.9272,0.0000,227.0000,53.0200,29157,1.0000
5354,640,480,256,718.1323,94.4272,0.0000,255.0000,66.8606,36525,1.0000
5355,640,480,256,429.6009,104.0014,0.0000,255.0000,72.6798,37701,1.0000
5356,640,480,229,540.7798,75.5950,0.0000,230.0000,53.5598,31819,1.0000
5357,640,480,234,399.5158,60.1080,0.0000,238.0000,56.2500,23731,1.0000
5358,640,480,256,607.9701,96.3484,0.0000,255.0000,65.7929,34101,1.0000
5359,640,480,256,377.5260,102.0083,0.0000,255.0000,70.6816,35946,1.0000
5360,640,480,229,456.3326,74.5564,0.0000,243.0000,52.5441,29609,1.0000
5361,640,480,256,616.0385,90.5219,0.0000,255.0000,65.5277,34135,1.0000
5362,640,480,230,462.2018,72.4741,0.0000,232.0000,52.5081,29808,1.0000
5363,640,480,232,489.6667,71.3500,0.0000,243.0000,52.9240,29943,1.0000
5364,640,480,256,574.6540,88.2481,0.0000,255.0000,65.8615,33595,1.0000
5365,640,480,228,429.4907,70.6941,0.0000,235.0000,52.7537,29323,1.0000
5366,640,480,256,627.5923,88.4978,0.0000,255.0000,67.9317,33407,1.0000
5367,640,480,256,626.6094,86.9420,0.0000,255.0000,68.1516,33060,1.0000
5368,640,480,256,296.9577,83.3237,0.0000,255.0000,75.9331,29264,1.0000
5369,640,480,231,459.0729,69.5964,0.0000,232.0000,54.5889,28828,1.0000
5370,640,480,256,556.1255,82.5284,0.0000,255.0000,67.7919,32301,1.0000
5371,640,480,256,329.7142,91.1061,0.0000,255.0000,73.6336,34812,1.0000
5372,640,480,230,429.7635,63.9841,0.0000,230.0000,54.5454,27613,1.0000
5373,640,480,256,520.4064,78.4707,0.0000,255.0000,68.1245,30937,1.0000
5374,640,480,256,312.2031,86.6282,0.0000,255.0000,74.0147,33358,1.0000
5375,640,480,230,407.7475,62.8691,0.0000,232.0000,54.5473,27015,1.0000
5376,640,480,256,502.4336,77.8566,0.0000,255.0000,68.2321,30739,1.0000
5377,640,480,256,314.9926,85.9557,0.0000,255.0000,74.1792,33205,1.0000
5378,640,480,231,387.2213,62.3742,0.0000,240.0000,54.6504,26819,1.0000
5379,640,480,228,403.3492,65.0978,0.0000,228.0000,56.0420,27002,1.0000
5380,640,480,256,540.8206,82.0166,0.0000,255.0000,70.6745,28816,1.0000
5381,640,480,256,297.0883,91.8670,0.0000,255.0000,75.8647,32872,1.0000
5382,640,480,233,398.6582,66.3155,0.0000,234.0000,55.8546,27351,1.0000
5383,640,480,256,284.1636,92.7053,0.0000,255.0000,75.9554,32849,1.0000
5384,640,480,256,544.7119,85.7901,0.0000,255.0000,69.3633,31911,1.0000
5385,640,480,230,401.9009,68.6799,0.0000,234.0000,55.5205,27807,1.0000
5386,640,480,256,292.5358,97.5955,0.0000,255.0000,75.4432,34205,1.0000
5387,640,480,227,419.0604,70.3856,0.0000,231.0000,55.4963,28328,1.0000
5388,640,480,256,282.0132,99.7354,0.0000,255.0000,74.9663,34252,1.0000
5389,640,480,256,306.9824,102.4873,0.0000,255.0000,74.3437,34925,1.0000
5390,640,480,227,429.8179,73.9682,0.0000,233.0000,54.7326,29207,1.0000
5391,640,480,256,619.1482,93.6337,0.0000,255.0000,68.1994,34100,1.0000
5392,640,480,231,461.6460,74.9613,0.0000,240.0000,54.6235,29783,1.0000
5393,640,480,231,424.6680,65.7076,0.0000,235.0000,56.5666,25161,1.0000
5394,640,480,228,415.9461,77.3128,0.0000,229.0000,53.9912,29475,1.0000
5395,640,480,256,688.6713,92.8062,0.0000,255.0000,66.1601,36423,1.0000
5396,640,480,256,420.3383,102.3976,0.0000,255.0000,72.3319,38287,1.0000
5397,640,480,256,318.2581,112.2557,0.0000,255.0000,71.9844,35135,1.0000
5398,640,480,256,586.1501,102.3942,0.0000,255.0000,66.4245,34183,1.0000
5399,640,480,256,772.5429,95.2254,0.0000,255.0000,67.6625,35494,1.0000
5400,640,480,256,306.0829,113.2449,0.0000,255.0000,71.8595,34689,1.0000
5401,640,480,256,325.9067,112.5113,0.0000,255.0000,71.7679,34447,1.0000
5402,640,480,226,442.3969,81.4311,0.0000,226.0000,53.0663,29732,1.0000
5403,640,480,256,314.2686,110.0992,0.0000,255.0000,70.8760,33900,1.0000
5404,640,480,256,487.1002,100.3360,0.0000,255.0000,66.1861,32462,1.0000
5405,640,480,227,372.6274,80.3298,0.0000,227.0000,53.0117,28235,1.0000
5406,640,480,256,565.8435,96.8777,0.0000,255.0000,66.3382,33674,1.0000
5407,640,480,256,695.3857,97.1094,0.0000,255.0000,66.0405,36235,1.0000
5408,640,480,256,387.3499,106.9677,0.0000,255.0000,71.1721,37715,1.0000
5409,640,480,256,668.8570,95.7896,0.0000,255.0000,66.0187,36447,1.0000
5410,640,480,256,366.7257,105.4776,0.0000,255.0000,71.1350,38290,1.0000
5411,640,480,228,567.0483,76.2700,0.0000,229.0000,54.1526,31067,1.0000
5412,640,480,256,366.1981,103.6580,0.0000,255.0000,70.6909,37943,1.0000
5413,640,480,232,515.5358,75.3571,0.0000,235.0000,52.5158,31481,1.0000
5414,640,480,256,351.3260,97.5570,0.0000,255.0000,71.0105,36272,1.0000
5415,640,480,256,569.1038,93.4480,0.0000,255.0000,67.6234,34415,1.0000
5416,640,480,226,405.1065,74.7778,0.0000,226.0000,54.1297,30099,1.0000
5417,640,480,256,616.9510,89.5204,0.0000,255.0000,65.0688,34467,1.0000
5418,640,480,256,510.5626,84.5068,0.0000,255.0000,66.0727,32522,1.0000
5419,640,480,256,312.5273,93.4019,0.0000,255.0000,71.8695,35067,1.0000
5420,640,480,256,494.2377,82.5491,0.0000,255.0000,67.8459,31636,1.0000
5421,640,480,256,459.8215,76.9007,0.0000,255.0000,68.4308,30200,1.0000
5422,640,480,256,277.2384,84.8322,0.0000,255.0000,74.1592,32458,1.0000
5423,640,480,231,371.6988,61.6469,0.0000,232.0000,54.8258,26308,1.0000
5424,640,480,230,390.0395,64.0610,0.0000,229.0000,57.2955,26339,1.0000
5425,640,480,256,257.9539,85.3478,0.0000,255.0000,76.0660,30929,1.0000
5426,640,480,230,371.2032,62.1095,0.0000,230.0000,56.9886,25601,1.0000
5427,640,480,256,482.4714,76.3977,0.0000,255.0000,70.9216,30038,1.0000
5428,640,480,231,418.9183,65.6446,0.0000,231.0000,55.0504,25807,1.0000
5429,640,480,256,493.6695,72.4829,0.0000,255.0000,70.7662,29359,1.0000
5430,640,480,230,390.7698,58.0444,0.0000,230.0000,56.6890,25243,1.0000
5431,640,480,256,445.1089,67.4992,0.0000,255.0000,70.1205,27758,1.0000
5432,640,480,233,353.7283,54.0572,0.0000,240.0000,56.1608,23707,1.0000
5433,640,480,256,245.7573,69.9566,0.0000,255.0000,74.2443,28794,1.0000
5434,640,480,256,735.3834,94.3727,0.0000,255.0000,67.2359,36705,1.0000
5435,640,480,256,555.1229,83.4247,0.0000,255.0000,67.7170,30292,1.0000
5436,640,480,228,527.7594,75.5447,0.0000,235.0000,53.8515,32039,1.0000
5437,640,480,256,253.4844,64.3365,0.0000,255.0000,71.2024,24055,1.0000
5438,640,480,229,194.6419,51.5302,0.0000,237.0000,57.0138,20557,1.0000
5439,640,480,230,460.1466,67.3873,0.0000,236.0000,61.0695,25090,1.0000
5440,640,480,256,633.6051,90.1311,0.0000,255.0000,74.3586,30772,1.0000
5441,640,480,256,474.7259,98.4193,0.0000,255.0000,79.9384,31276,1.0000
5442,640,480,256,356.8376,92.3859,0.0000,255.0000,74.3517,32425,1.0000
5443,640,480,232,568.6594,78.1682,0.0000,237.0000,56.0926,30242,1.0000
5444,640,480,256,736.4633,98.3587,0.0000,255.0000,68.6355,35069,1.0000
5445,640,480,256,558.9108,108.1637,0.0000,255.0000,74.5056,36485,1.0000
5446,640,480,229,555.0252,78.8363,0.0000,229.0000,54.9690,30795,1.0000
5447,640,480,256,687.5629,97.5762,0.0000,255.0000,67.6131,35778,1.0000
5448,640,480,256,509.9072,107.3300,0.0000,255.0000,73.4421,37623,1.0000
5449,640,480,228,527.3679,78.1987,0.0000,231.0000,54.1852,31397,1.0000
5450,640,480,256,513.2233,106.7956,0.0000,255.0000,73.2405,37322,1.0000
5451,640,480,256,498.8576,106.8942,0.0000,255.0000,72.8778,37385,1.0000
5452,640,480,228,535.6023,77.3137,0.0000,229.0000,53.2586,31177,1.0000
5453,640,480,256,598.5344,84.4113,0.0000,255.0000,67.2890,31290,1.0000
5454,640,480,256,786.7043,80.7749,0.0000,255.0000,80.5311,32276,1.0000
5455,640,480,256,533.3425,108.6192,0.0000,255.0000,72.9393,38211,1.0000
5456,640,480,226,560.4461,78.5720,0.0000,232.0000,53.3170,31830,1.0000
5457,640,480,232,528.7084,71.1043,0.0000,239.0000,54.6540,31146,1.0000
5458,640,480,256,474.1714,107.6341,0.0000,255.0000,73.3265,37175,1.0000
5459,640,480,228,524.9772,77.8276,0.0000,230.0000,53.6132,30883,1.0000
5460,640,480,256,643.9680,98.2727,0.0000,255.0000,67.3056,35022,1.0000
5461,640,480,256,507.2834,107.6929,0.0000,255.0000,73.6174,36047,1.0000
5462,640,480,230,556.4519,78.1094,0.0000,235.0000,54.2192,30423,1.0000
5463,640,480,256,615.0793,95.2081,0.0000,255.0000,67.9893,32937,1.0000
5464,640,480,256,435.8682,104.1505,0.0000,255.0000,73.2909,33891,1.0000
5465,640,480,227,436.6948,70.9811,0.0000,230.0000,52.7692,27842,1.0000
5466,640,480,256,512.9027,84.4980,0.0000,255.0000,67.4506,29522,1.0000
5467,640,480,256,391.5905,92.6584,0.0000,255.0000,73.3129,31406,1.0000
5468,640,480,256,462.8531,82.2022,0.0000,255.0000,68.8930,28200,1.0000
5469,640,480,256,260.0814,78.8779,0.0000,255.0000,69.4515,23696,1.0000
5470,640,480,256,224.9246,86.2558,0.0000,255.0000,75.2878,25186,1.0000
5471,640,480,256,431.2086,73.9670,0.0000,255.0000,70.8586,25248,1.0000
5472,640,480,256,604.4745,84.5276,0.0000,255.0000,67.6445,30993,1.0000
5473,640,480,256,327.3185,80.8249,0.0000,255.0000,76.8228,26425,1.0000
5474,640,480,256,314.5885,75.2256,0.0000,255.0000,77.1806,24569,1.0000
5475,640,480,256,699.7580,85.8492,0.0000,255.0000,68.7631,34641,1.0000
5476,640,480,256,410.1776,95.3803,0.0000,255.0000,75.3344,36424,1.0000
5477,640,480,230,508.0340,68.6937,0.0000,239.0000,55.0687,30281,1.0000
5478,640,480,256,384.5042,93.5665,0.0000,255.0000,74.1547,33309,1.0000
5479,640,480,256,234.1311,63.9262,0.0000,255.0000,72.9066,19770,1.0000
5480,640,480,256,174.3233,69.4257,0.0000,255.0000,77.9244,20445,1.0000
5481,640,480,224,173.0720,51.2087,0.0000,225.0000,58.3220,17263,1.0000
5482,640,480,256,693.8134,87.5333,0.0000,255.0000,82.3272,33073,1.0000
5483,640,480,256,601.7361,96.7968,0.0000,255.0000,83.9630,35345,1.0000
5484,640,480,234,739.7539,70.2915,0.0000,235.0000,62.1979,30514,1.0000
5485,640,480,233,462.6420,67.7083,0.0000,234.0000,54.1659,27169,1.0000
5486,640,480,256,1110.0880,98.6849,0.0000,255.0000,74.7770,38993,1.0000
5487,640,480,256,1076.3335,101.0445,0.0000,255.0000,73.9952,39446,1.0000
5488,640,480,236,809.1645,80.9464,0.0000,240.0000,59.2768,34545,1.0000
5489,640,480,256,1075.4778,100.9261,0.0000,255.0000,71.3927,39588,1.0000
5490,640,480,232,782.3098,80.8116,0.0000,236.0000,57.1684,34532,1.0000
5491,640,480,256,672.4974,113.0620,0.0000,255.0000,76.8171,39527,1.0000
5492,640,480,256,1067.7308,102.1535,0.0000,255.0000,71.2053,39064,1.0000
5493,640,480,233,785.5871,81.7957,0.0000,234.0000,57.0241,34110,1.0000
5494,640,480,256,1010.5651,97.0659,0.0000,255.0000,69.7257,37299,1.0000
5495,640,480,229,715.0314,77.7060,0.0000,230.0000,55.8262,32684,1.0000
5496,640,480,232,533.7980,67.5197,0.0000,233.0000,55.2545,30072,1.0000
5497,640,480,256,902.2974,97.2525,0.0000,255.0000,69.1751,36825,1.0000
5498,640,480,256,608.7351,108.2857,0.0000,255.0000,75.7148,37139,1.0000
5499,640,480,256,887.8251,96.6124,0.0000,255.0000,68.6067,37257,1.0000
5500,640,480,256,902.8027,96.0034,0.0000,255.0000,67.9376,37623,1.0000
5501,640,480,256,563.7574,107.1480,0.0000,255.0000,74.8038,38684,1.0000
5502,640,480,232,635.6956,76.8453,0.0000,235.0000,54.3722,32918,1.0000
5503,640,480,233,443.0195,65.0885,0.0000,236.0000,55.1449,25776,1.0000
5504,640,480,231,646.7581,76.0139,0.0000,231.0000,54.2277,33200,1.0000
5505,640,480,256,554.7340,103.6195,0.0000,255.0000,74.8046,39461,1.0000
5506,640,480,233,643.7283,74.3508,0.0000,235.0000,54.4217,33126,1.0000
5507,640,480,230,599.8568,74.5435,0.0000,231.0000,53.9739,32926,1.0000
5508,640,480,256,886.6562,91.2365,0.0000,255.0000,67.7304,37659,1.0000
5509,640,480,232,628.9608,73.0230,0.0000,233.0000,54.2344,32870,1.0000
5510,640,480,256,491.3949,97.4132,0.0000,255.0000,75.1439,37579,1.0000
5511,640,480,256,764.8602,85.8984,0.0000,255.0000,68.4030,35467,1.0000
5512,640,480,256,496.6044,95.7512,0.0000,255.0000,75.3321,37398,1.0000
5513,640,480,256,451.6454,96.6992,0.0000,255.0000,75.9636,37062,1.0000
5514,640,480,256,355.6611,87.4485,0.0000,255.0000,75.9423,31232,1.0000
5515,640,480,256,440.4848,88.4894,0.0000,255.0000,86.2176,32963,1.0000
5516,640,480,232,547.1707,69.7362,0.0000,233.0000,55.7047,31057,1.0000
5517,640,480,256,351.6961,91.4722,0.0000,255.0000,75.5489,34796,1.0000
5518,640,480,231,435.8927,65.9055,0.0000,236.0000,55.2068,28706,1.0000
5519,640,480,233,512.0644,68.2175,0.0000,236.0000,55.8969,30320,1.0000
5520,640,480,256,645.7383,82.6512,0.0000,255.0000,69.7546,33604,1.0000
5521,640,480,231,474.1755,66.1764,0.0000,231.0000,55.8404,29272,1.0000
5522,640,480,231,436.2903,63.3344,0.0000,231.0000,55.5806,25366,1.0000
5523,640,480,256,373.9338,91.2771,0.0000,255.0000,76.4432,34584,1.0000
5524,640,480,256,656.1892,81.1070,0.0000,255.0000,70.7970,33674,1.0000
5525,640,480,256,382.5773,89.4587,0.0000,255.0000,76.3522,34978,1.0000
5526,640,480,256,368.6032,88.6547,0.0000,255.0000,76.2850,34085,1.0000
5527,640,480,233,484.4493,64.3887,0.0000,237.0000,56.6364,28358,1.0000
5528,640,480,256,350.5132,87.2636,0.0000,255.0000,76.0026,33946,1.0000
5529,640,480,256,355.4776,83.1752,0.0000,255.0000,75.7754,33578,1.0000
5530,640,480,233,443.6077,60.4307,0.0000,246.0000,56.3081,27550,1.0000
5531,640,480,256,559.4839,73.8849,0.0000,255.0000,70.8625,30825,1.0000
5532,640,480,256,515.1989,79.2280,0.0000,255.0000,71.3794,31268,1.0000
5533,640,480,229,396.3369,63.4653,0.0000,230.0000,57.1532,27069,1.0000
5534,640,480,256,755.9029,101.9045,0.0000,255.0000,67.6616,36245,1.0000
5535,640,480,256,427.0870,111.9720,0.0000,255.0000,72.5491,35770,1.0000
5536,640,480,256,411.1416,102.4355,0.0000,255.0000,70.7864,38165,1.0000
5537,640,480,256,681.1797,95.0332,0.0000,255.0000,65.0619,36706,1.0000
5538,640,480,256,388.5489,104.8808,0.0000,255.0000,70.9137,38261,1.0000
5539,640,480,235,417.7724,60.8155,0.0000,242.0000,56.0985,23977,1.0000
5540,640,480,256,709.1654,93.4448,0.0000,255.0000,65.3335,36683,1.0000
5541,640,480,231,531.8502,74.8300,0.0000,236.0000,52.3551,32062,1.0000
5542,640,480,256,432.3345,98.5672,0.0000,255.0000,71.8634,38182,1.0000
5543,640,480,256,782.0700,88.6794,0.0000,255.0000,66.5456,36253,1.0000
5544,640,480,256,465.9905,98.7097,0.0000,255.0000,73.0956,38165,1.0000
5545,640,480,256,676.3479,86.8104,0.0000,255.0000,66.5314,35326,1.0000
5546,640,480,256,482.5026,73.1946,0.0000,255.0000,70.5321,26138,1.0000
5547,640,480,256,637.1741,88.8443,0.0000,255.0000,68.2007,34708,1.0000
5548,640,480,256,377.6010,98.4928,0.0000,255.0000,74.2001,36094,1.0000
5549,640,480,234,469.4619,71.1220,0.0000,233.0000,54.6153,30197,1.0000
5550,640,480,256,640.3925,85.4292,0.0000,255.0000,69.3065,34310,1.0000
5551,640,480,256,366.1256,94.4382,0.0000,255.0000,75.0057,35563,1.0000
5552,640,480,233,478.7220,68.4021,0.0000,234.0000,55.4873,29734,1.0000
5553,640,480,256,620.8152,84.0876,0.0000,255.0000,69.4500,34074,1.0000
5554,640,480,256,467.2648,100.8429,0.0000,255.0000,84.1855,34949,1.0000
5555,640,480,235,637.3320,73.9222,0.0000,240.0000,63.1938,30411,1.0000
5556,640,480,256,575.2183,86.6221,0.0000,255.0000,68.4276,33305,1.0000
5557,640,480,229,424.0662,69.3318,0.0000,235.0000,54.7959,29024,1.0000
5558,640,480,231,373.2047,58.6341,0.0000,233.0000,56.4935,22744,1.0000
5559,640,480,235,468.9091,65.0290,0.0000,236.0000,55.7782,28678,1.0000
5560,640,480,256,566.2823,78.4041,0.0000,255.0000,69.5306,32529,1.0000
5561,640,480,229,434.5775,62.8142,0.0000,233.0000,55.6623,28137,1.0000
5562,640,480,256,618.8298,78.6049,0.0000,255.0000,71.3263,32482,1.0000
5563,640,480,256,525.1199,74.9259,0.0000,255.0000,70.9744,30894,1.0000
5564,640,480,230,399.2612,60.0331,0.0000,233.0000,56.8224,26767,1.0000
5565,640,480,256,555.3929,80.3700,0.0000,255.0000,71.7480,32156,1.0000
5566,640,480,256,318.6917,88.2452,0.0000,255.0000,76.7573,33355,1.0000
5567,640,480,229,401.6404,67.3401,0.0000,233.0000,57.5432,27937,1.0000
5568,640,480,256,569.2013,86.8813,0.0000,255.0000,71.7912,33101,1.0000
5569,640,480,256,317.4062,95.3266,0.0000,255.0000,76.7995,33932,1.0000
5570,640,480,256,186.4010,85.0995,0.0000,255.0000,76.7092,24809,1.0000
5571,640,480,231,434.6042,69.5557,0.0000,232.0000,57.5197,28773,1.0000
5572,640,480,256,577.7879,88.8461,0.0000,255.0000,71.1887,33363,1.0000
5573,640,480,256,338.0008,97.5301,0.0000,255.0000,76.0721,33992,1.0000
5574,640,480,232,442.6908,71.1361,0.0000,241.0000,56.9936,28885,1.0000
5575,640,480,256,329.9249,98.2768,0.0000,255.0000,76.1094,34210,1.0000
5576,640,480,256,369.5890,103.1548,0.0000,255.0000,74.3699,36158,1.0000
5577,640,480,230,475.1144,74.5904,0.0000,234.0000,54.8285,30787,1.0000
5578,640,480,256,335.3433,101.2816,0.0000,255.0000,75.5638,34537,1.0000
5579,640,480,234,456.5890,73.9329,0.0000,238.0000,56.6643,29658,1.0000
5580,640,480,231,472.6921,75.4146,0.0000,232.0000,56.4522,30002,1.0000
5581,640,480,256,424.7838,78.4446,0.0000,255.0000,70.1344,27058,1.0000
5582,640,480,256,347.2554,105.8146,0.0000,255.0000,74.8489,35189,1.0000
5583,640,480,233,479.7606,77.2866,0.0000,239.0000,56.1567,30402,1.0000
5584,640,480,256,665.8455,102.9221,0.0000,255.0000,68.9742,36392,1.0000
5585,640,480,256,358.7929,114.3618,0.0000,255.0000,72.0671,36093,1.0000
5586,640,480,232,515.2853,83.8126,0.0000,233.0000,54.3562,31750,1.0000
5587,640,480,256,707.9615,102.8908,0.0000,255.0000,66.8643,37060,1.0000
5588,640,480,256,377.7167,112.9613,0.0000,255.0000,71.4852,36766,1.0000
5589,640,480,256,274.9890,86.5434,0.0000,255.0000,76.4098,28754,1.0000
5590,640,480,231,398.0331,80.9816,0.0000,231.0000,53.2209,29587,1.0000
5591,640,480,256,645.2367,101.3916,0.0000,255.0000,66.8105,35386,1.0000
5592,640,480,256,364.0423,111.5875,0.0000,255.0000,71.8750,35138,1.0000
5593,640,480,256,350.8069,111.6269,0.0000,255.0000,72.0701,34855,1.0000
5594,640,480,256,744.0012,100.8605,0.0000,255.0000,66.7317,36990,1.0000
5595,640,480,256,398.0762,111.1842,0.0000,255.0000,72.0364,36940,1.0000
5596,640,480,256,636.9078,94.4195,0.0000,255.0000,68.3458,35196,1.0000
5597,640,480,231,470.5934,75.6091,0.0000,246.0000,54.7319,30751,1.0000
5598,640,480,256,363.7111,108.2196,0.0000,255.0000,71.7995,36538,1.0000
5599,640,480,256,699.0043,98.2623,0.0000,255.0000,65.9542,36861,1.0000
5600,640,480,256,379.4434,108.6192,0.0000,255.0000,71.4723,37246,1.0000
5601,640,480,256,687.0269,97.1859,0.0000,255.0000,65.5461,37077,1.0000
5602,640,480,256,479.2695,91.6790,0.0000,255.0000,66.5630,33464,1.0000
5603,640,480,256,290.0620,101.6602,0.0000,255.0000,72.5855,35081,1.0000
5604,640,480,225,344.9250,73.3776,0.0000,226.0000,53.2862,29292,1.0000
5605,640,480,256,339.9873,98.3661,0.0000,255.0000,73.4913,36367,1.0000
5606,640,480,256,490.2443,105.4271,0.0000,255.0000,73.8040,36060,1.0000
5607,640,480,256,354.1715,91.8079,0.0000,255.0000,74.0835,35908,1.0000
5608,640,480,231,456.5893,66.2359,0.0000,234.0000,54.3927,29483,1.0000
5609,640,480,256,561.6694,85.1721,0.0000,255.0000,69.1624,33590,1.0000
5610,640,480,256,547.6449,76.8403,0.0000,255.0000,69.0916,32150,1.0000
5611,640,480,230,417.7713,61.5348,0.0000,234.0000,55.3555,27670,1.0000
5612,640,480,228,556.8911,76.4574,0.0000,229.0000,54.1933,30940,1.0000
5613,640,480,256,813.9750,72.4833,0.0000,255.0000,80.8801,25578,1.0000
5614,640,480,256,824.1426,78.0493,0.0000,255.0000,76.9758,28734,1.0000
5615,640,480,256,576.1163,85.7230,0.0000,255.0000,83.1625,28928,1.0000
5616,640,480,256,635.0351,98.6196,0.0000,255.0000,67.6679,35761,1.0000
5617,640,480,230,472.7484,78.9558,0.0000,240.0000,54.1814,31232,1.0000
5618,640,480,256,560.5176,85.7632,0.0000,255.0000,80.7265,30201,1.0000
5619,640,480,233,592.1334,62.4776,0.0000,233.0000,59.5863,25729,1.0000
5620,640,480,235,644.4760,65.2095,0.0000,238.0000,58.4917,27437,1.0000
5621,640,480,256,960.7712,87.9821,0.0000,255.0000,70.2628,34422,1.0000
5622,640,480,230,684.1954,70.4731,0.0000,230.0000,56.2076,30122,1.0000
5623,640,480,256,1005.1482,92.6392,0.0000,255.0000,67.6188,36176,1.0000
5624,640,480,256,331.2589,90.2108,0.0000,255.0000,75.8740,31256,1.0000
5625,640,480,256,973.6636,91.9580,0.0000,255.0000,66.4922,36856,1.0000
5626,640,480,256,696.0995,102.5032,0.0000,255.0000,73.5339,39242,1.0000
5627,640,480,256,918.3044,94.1765,0.0000,255.0000,67.3571,37381,1.0000
5628,640,480,230,661.4310,75.3991,0.0000,232.0000,53.9285,32709,1.0000
5629,640,480,256,584.1141,103.5485,0.0000,255.0000,73.9321,38869,1.0000
5630,640,480,231,656.4003,74.6674,0.0000,231.0000,53.8391,32581,1.0000
5631,640,480,233,433.3621,65.4665,0.0000,236.0000,55.7458,25710,1.0000
5632,640,480,234,640.9200,74.9006,0.0000,239.0000,53.8931,32470,1.0000
5633,640,480,256,820.9385,94.1425,0.0000,255.0000,67.0858,36258,1.0000
5634,640,480,230,602.3455,75.3922,0.0000,234.0000,53.7111,31772,1.0000
5635,640,480,233,520.3293,80.6079,0.0000,247.0000,53.7997,31750,1.0000
5636,640,480,256,882.9748,94.1078,0.0000,255.0000,67.2908,36636,1.0000
5637,640,480,256,556.8351,104.1773,0.0000,255.0000,73.5439,38059,1.0000
5638,640,480,256,505.4323,104.9523,0.0000,255.0000,73.4709,36955,1.0000
5639,640,480,256,790.1658,95.0469,0.0000,255.0000,67.4748,35619,1.0000
5640,640,480,256,491.0746,104.9587,0.0000,255.0000,73.4405,36424,1.0000
5641,640,480,233,593.4607,76.1120,0.0000,239.0000,54.0470,31097,1.0000
5642,640,480,231,557.6402,73.7649,0.0000,234.0000,52.8905,30782,1.0000
5643,640,480,256,549.1016,101.3982,0.0000,255.0000,73.1497,36648,1.0000
5644,640,480,232,607.3351,73.2365,0.0000,234.0000,53.3938,30653,1.0000
5645,640,480,256,505.6216,99.5309,0.0000,255.0000,74.2293,34722,1.0000
5646,640,480,256,485.3594,86.7857,0.0000,255.0000,69.2141,30386,1.0000
5647,640,480,231,381.4056,69.5543,0.0000,237.0000,55.4776,26556,1.0000
5648,640,480,231,401.7800,64.8520,0.0000,233.0000,54.8891,25386,1.0000
5649,640,480,256,460.2346,94.3046,0.0000,255.0000,75.4450,32722,1.0000
5650,640,480,234,502.1563,68.2223,0.0000,250.0000,55.3028,27626,1.0000
5651,640,480,256,452.4455,95.7845,0.0000,255.0000,75.2012,32989,1.0000
5652,640,480,256,451.8239,95.0644,0.0000,255.0000,75.2690,32705,1.0000
5653,640,480,231,506.5180,68.7789,0.0000,242.0000,55.1794,27604,1.0000
5654,640,480,256,652.5784,101.5111,0.0000,255.0000,67.1249,35818,1.0000
5655,640,480,256,540.7236,83.1025,0.0000,255.0000,67.9617,30028,1.0000
5656,640,480,256,421.2904,91.0399,0.0000,255.0000,76.3284,31239,1.0000
